article_title	article_author	article_publication_date	article_content
Alasan PDIP Baru Pecat Jokowi: Jaga Martabat sebagai Presiden	CNN Indonesia	17-12-2024	"Ketua DPP PDIP, Deddy Yevry Sitorus mengungkap alasan partainya baru mengumumkan pemecatan terhadap Presiden ketujuh RI, Joko Widodo sebagai kader meski keduanya telah berseberangan sejak Pilpres 2024.Deddy mengaku banyak mendapat pertanyaan soal alasan PDIP tak langsung memecat Jokowi sejak setahun lalu. Menurut dia, partainya ingin menjaga kehormatan Jokowi sebagai presiden.""Masyarakat pada bertanya kenapa baru diumumkan sekarang, kenapa tidak dari kemarin ketika masih Pilpres, apakah ada pertimbangan dari DPP PDI Perjuangan? Seperti menjaga maruah Jokowi yang kala itu masih menjabat presiden?"" kata Deddy dalam keterangannya, Senin (16/12).""Menjawab itu, saya menyatakan kita memiliki nilai etik dan moralitas politik untuk menjaga martabat Jokowi sebagai presiden yang harus dihormati semasa menjabat,"" imbuhnya.Lihat Juga :Daftar 27 Kader PDIP Dipecat Terkait Pilpres-Pilkada 2024Selain itu, ungkap Deddy, PDIP juga ingin fokus menghadapi pilkada setelah pilpres dan pileg. Kini, partainya baru memiliki waktu mengumpulkan pimpinan partai dari seluruh provinsi untuk mengevaluasi kader-kader yang melakukan pelanggaran.""Jadi proses ini bukan khusus hanya soal Jokowi dan keluarga tetapi kader-kader di seluruh Indonesia,"" katanya.Deddy menyebut, partainya tidak ingin membuat narasi jahat dengan melakukan pemecatan karena anak mantu Jokowi bertarung di pilpres dan pilkada. Sehingga, menunggu proses kontestasi usai, dinilai sebagai keputusan terbaik.""Jadi tentu yang terbaik adalah melakukan pemecatan setelah semua kontestasi politik selesai. Sehingga jelas dan tegas bahwa proses ini semata-mata untuk menegakkan aturan dan disiplin partai,"" katanya.PDIP melalui Kerja DPP Bidang Kehormatan, Komarudin Watubun resmi mengumumkan surat pemecatan terhadap Presiden ketujuh RI Joko Widodo, serta anak dan menantunya, Gibran Rakabuming dan Bobby Nasution, Senin (15/12).Komar membacakan SK pemecatan terhadap Jokowi, Gibran, dan Bobby yang tertuang dalam tiga surat berbeda. Masing-masing yakni SK 1649, 1650, 1651 yang diteken pada 4 Desember 2024.Lihat Juga :Pemecatan Jokowi Dihadiri Said Abdullah, Olly dan Bambang PaculDalam SK Nomor 1649, PDIP menyebut Jokowi telah melanggar AD ART, kode etik dan disiplin partai dengan melawan secara terang-terangan keputusan partai yang mencalonkan Ganjar Pranowo-Mahfud MD di Pilpres 2024. Jokowi disebut, justru mendukung calon yang diusung Koalisi Indonesia Maju (KIM).""Satu, memberi sanksi organisasi berupa pemecatan kepada Joko Widodo dari keanggotaan Partai Demokrasi Indonesia Perjuangan. Dua, melarang saudara tersebut di atas, pada diktum satu di atas untuk tidak melakukan kegiatan dan menduduki jabatan apapun yang mengatasnamakan Partai Demokrasi Indonesia Perjuangan,"" demikian bunyi penggalan surat tersebut.[Gambas:Infografis CNN]"
Jokowi Dipecat PDIP, Bahlil hingga AHY Buka Suara	CNN Indonesia	16-12-2024	"Ketua Umum Partai Golkar Bahlil Lahadalia menyebut partainya terbuka untuk semua orang. Hal itu ia sampaikan setelah PDIP memecat Joko Widodo, Gibran Rakabuming Raka, dan Bobby Nasution.Bahlil mengatakan tak ada batasan untuk siapa pun bergabung dengan Golkar. Hal itu juga berlaku untuk Jokowi dan keluarga.""Golkar itu sangat inklusif, Golkar itu terbuka bagi semua anak bangsa yang ingin mengabdikan dirinya lewat politik, lewat partai,"" kata Bahlil di Kantor Presiden, Jakarta, Senin (16/12).Bahlil enggan berkomentar soal pemecatan Jokowi. Menurutnya, hal itu adalah urusan internal PDIP. Saat ditanya apakah sudah berkomunikasi dengan Jokowi, Bahlil enggan menjawab gamblang. Dia justru berguyon kepada wartawan.""Ada deh,"" ujarnya.Lihat Juga :PDIP Resmi Umumkan Pemecatan Jokowi, Gibran dan Bobby""Ya setiap partai pasti punya keinginan untuk mengajak tokoh-tokoh yang potensial. Pak Jokowi kan mantan presiden, pasti punya simpati yang banyak orang, dukungan banyak orang. Ya kita lihatlah,"" ucap Bahlil.Sementara itu, Sekretaris Jenderal (Sekjen) Partai Golkar, Sarmuji meyakini Jokowi akan merenung untuk menentukan langkah politik dia selanjutnya.Pernyataan itu disampaikan Sarmuji merespons keputusan resmi DPP PDIP yang telah mengumumkan pemecatan Jokowi, Senin (16/12).""Saya pikir Pak Jokowi sekarang dalam tahap merenung untuk langkah beliau selanjutnya di politik. Kita tunggu saja langkah Pak Jokowi selanjutnya,"" kata Sarmuji saat dihubungi, Senin (16/12).Menurut dia, banyak pilihan yang bisa diambil Jokowi saat ini, baik itu bergabung dengan partai politik maupun sebaliknya. Sarmuji mengatakan, jika toh akhirnya Jokowi bergabung dengan Golkar, pihaknya akan menerima dengan tangan terbuka. Begitu pula dengan Gibran.""Jika setelah mempertimbangkan segala hal Pak Jokowi masuk ke Golkar, sebagai partai terbuka, tidak ada halangan Bagi Golkar untuk menerima beliau dengan tangan terbuka,"" kata Sarmuji.""Siapapun bisa bergabung ke partai Golkar asal setia kepada pancasila dan UUD 1945. Ini sebagai konsekuensi dari partai terbuka,"" imbuhnya.Sarmuji menilai sikap resmi yang diambil PDIP untuk memecat Jokowi beserta putra dan menantunya bukan kejutan menjelang akhir tahun. Menurut dia, PDIP sebelumnya telah beberapa kali menyampaikan status kadernya itu baik tersurat maupun tersirat.""Saya pikir ini bukan sebuah kejutan akhir tahun karena sudah berkali-kali disampaikan baik secara eksplisit maupun implisit,"" kata dia.Lihat Juga :Daftar 27 Kader PDIP Dipecat Terkait Pilpres-Pilkada 2024AHY buka suaraTerpisah, Ketua Umum Partai Demokrat Agus Harimurti Yudhoyono (AHY) juga minim bicara soal pemecatan Jokowi. Dia pun enggan menjawab saat ditanya apakah Demokrat hendak menawarkan Jokowi bergabung.""Saya enggak mau berkomentar terlalu jauh ya. Kita jagalah situasi politik secara nasional,"" ucap AHY.Sebelumnya, PDIP mengumumkan pemecatan Jokowi dan keluarga. Pemecatan itu tertuang dalam SK Nomor 1649/KPTS/DPP/XII/2024.""DPP partai akan mengumumkan SK pemecatan terhadap saudara Joko Widodo, Gibran Rakabuming Raka, dan Bobby Nasution serta 27 anggota lain yang kena pemecatan,"" kata Ketua DPP PDIP Bidang Kehormatan Partai Komarudin Watubun dalam siaran video yang diterima CNNIndonesia.com.Lihat Juga :Pemecatan Jokowi Dihadiri Said Abdullah, Olly dan Bambang Pacul"
INFOGRAFIS: Jejak 20 Tahun Jokowi di PDIP hingga Dipecat Megawati	CNN Indonesia	16-12-2024	Ketua Umum PDIP Megawati Soekarnoputri resmi memecat Joko Widodo (Jokowi) sebagai kader berdasarkan SK Nomor 1649/KPTS/DPP/XII/2024.Pemecatan juga dilakukan kepada anak Jokowi yang juga Wakil Presiden Gibran Rakabuming Raka dan menantunya Bobby Nasution.
VIDEO: Momen PDIP Resmi Pecat Jokowi, Bobby dan Gibran	CNN Indonesia	16-12-2024	PDIP mengumumkan secara resmi pemecatan Presiden ketujuh Joko Widodo, Wakil Presiden Gibran Rakabuming Raka, dan Bobby Nasution dari keanggotaan partai.Pengumuman pemecatan itu disampaikan oleh Ketua DPP PDIP Bidang Kehormatan Partai Komarudin Watubun ditemani sejumlah Ketua DPP DPP PDIP lain, mulai dari Bambang Wuryanto, Said Abdullah, hingga Olly Dondokambey.
Isi Lengkap Surat Pemecatan Jokowi, Gibran dan Bobby dari PDIP	CNN Indonesia	16-12-2024	Dewan Pimpinan Pusat (DPP) PDIP resmi mengumumkan surat pemecatan terhadap Presiden ketujuh RI Joko Widodo, serta anak dan menantunya, Gibran Rakabuming dan Bobby Nasution, Senin (15/12).Surat pemecatan disampaikan Ketua DPP PDIP Bidang Kehormatan Partai, Komarudin Watubun didampingi Bendahara Umun Olly Dondokambey, Ketua DPP Said Abdullah dan Bambang Wuryanto, serta para pengurus DPD PDIP.Komar membacakan SK pemecatan terhadap Jokowi, Gibran, dan Bobby yang tertuang dalam tiga surat berbeda. Masing-masing yakni SK 1649, 1650, 1651 yang diteken pada 4 Desember 2024.Dalam SK Nomor 1649, PDIP menyebut Jokowi telah melanggar AD ART, kode etik dan disiplin partai dengan melawan secara terang-terangan keputusan partai yang mencalonkan Ganjar Pranowo-Mahfud MD di Pilpres 2024. Jokowi disebut, justru mendukung calon yang diusung Koalisi Indonesia Maju (KIM).Lihat Juga :Pemecatan Jokowi Dihadiri Said Abdullah, Olly dan Bambang PaculJokowi disebut juga telah menyalahgunakan kekuasaannya dengan mengintervensi Mahkamah Konstisusi (MK). PDIP menganggap tindakan Jokowi sebagai pelanggaran berat.Pelanggaran yang sama juga dilakukan Gibran dan Bobby seperti termuat dalam SK Nomor 1640 dan 1651. Keduanya dianggap melakukan pelanggaran-pelanggaran berat karena menentang keputusan partai yang mengusung Ganjar-Mahdud di Pilpres 2024.Berikut bunyi lengkap surat pemecatan yang telah diteken Ketua Umum Megawati Soekarnoputri dan Sekjen Hasto Kristiyanto itu pada 4 Desember sebagai mana dibacakan Komarudin Watubun:[Gambas:Photo CNN]Dewan Pimpinan Pusat Partai Demokrasi Indonesia Perjuangan menimbang, dan seterusnya. Mengingat, dan seterusnya. Memperhatikan, memutuskan. Satu, menetapkan. Satu, memberi sanksi organisasi berupa pemecatan kepada Joko Widodo dari keanggotaan Partai Demokrasi Indonesia Perjuangan. Dua, melarang saudara tersebut di atas, pada diktum satu di atas untuk tidak melakukan kegiatan dan menduduki jabatan apapun yang mengatasnamakan Partai Demokrasi Indonesia Perjuangan.Tiga, terhitung setelah dikeluarkannya surat pemecatan ini, maka DPP PDI Perjuangan tidak ada hubungan dan tidak bertanggung jawab atas segala sesuatu yang dilakukan oleh saudara Joko Widodo. Empat, DPP PDI Perjuangan akan mempertanggungjawabkan surat keputusan ini pada Kongres yang akan datang.Lima, surat keputusan ini berlaku sejak tanggal ditetapkan dan apabila di kemudian hari terdapat kekeliruan akan ditinjau kembali dan dilakukan perbaikan sebagaimana mesti.Lihat Juga :ANALISISKe Mana Jokowi Akan Berlabuh Usai dari PDIP?Ditetapkan di Jakarta pada tanggal 4 Desember 2024. Dewan Pimpinan Pusat Partai Demokrasi Indonesia Perjuangan, Ketua Umum Megawati Soekarnoputri ditandatangani, Sekretaris Jenderal Hasto Kristiyanto ditandatangani.Bunyi yang sama juga tertuang dalam SK pemecatan terhadap Gibran dan Bobby.
Pemecatan Jokowi Dihadiri Said Abdullah, Olly dan Bambang Pacul	CNN Indonesia	16-12-2024	"Sejumlah ketua dewan pimpinan pusat (DPP) PDIP hadir dalam pengumuman pemecatan Joko Widodo (Jokowi) dan keluarga dari kader Partai Banteng.Surat Keputusan pemecatan terhadap Jokowi, Gibran Rakabuming, dan Bobby Nasution itu dibacakan Ketua DPP Bidang Kehormatan Partai, Komarudin Watubun.Lihat Juga :PDIP Resmi Umumkan Pemecatan Jokowi, Gibran dan BobbyDia ditemani tiga pengurus DPP lain, yakni Bendahara Umun Olly Dondokambey, Ketua Bappilu Bambang Wuryanto alias Bambang Pacul, dan Said Abdullah, serta para pengurus DPD.Komar membacakan tiga SK pemecatan berbeda. Masing-masing yakni SK Nomor 1649 yang memecat Jokowi, SK Nomor 1650 yang memecat Gibran, dan SK Nomor 1651 yang memecat Bobby Nasution yang kesemuanya ditekan pada 4 Desember 2024.""Memberi sanksi organisasi berupa pemecatan kepada Joko Widodo dari keanggotaan PDIP. Dua, melarang saudara tersebut di atas, pada diktum satu di atas untuk tidak melakukan kegiatan dan menduduki jabatan apapun yang mengatasnamakan PDIP,"" kata Komar lewat keterangan video yang diterima CNNIndonesia.com, Senin (16/12).Tak terlihat para petinggi PDIP lainnya pada kesempatan itu, termasuk Sekretaris Jenderal PDIP Hasto Kristiyanto maupun Ketua DPP PDIP Puan Maharani.Lihat Juga :Prabowo Tunjuk Sjafrie Sjamsoeddin Pimpin Dewan Pertahanan NasionalSikap PDIP untuk memecat Jokowi dan keluarganya itu disampaikan setelah kedua pihak terus berseberangan menjelang Pilpres 2024. Meski begitu, PDIP sebelumnya enggan menyampaikan sikap tegas kepada kadernya itu.Dalam beberapa kesempatan, para pengurus PDIP terutama lewat Sekjen Hasto Kristiyanto hanya menyebut Jokowi bukan bagian dari partai. Dia menyebut Jokowi bukan lagi bagian dari PDIP sejak mencalonkan anaknya di Pilpres 2024.""memberi sanksi organisasi berupa pemecatan kepada Joko Widodo dari keanggotaan Partai Demokrasi Indonesia Perjuangan. Dua, melarang saudara tersebut di atas, pada diktum satu di atas untuk tidak melakukan kegiatan dan menduduki jabatan apapun yang mengatasnamakan Partai Demokrasi Indonesia Perjuangan,"" kata Hasto, Rabu (4/12).Jokowi sendiri sudah merespons terkait pemecatan dirinya oleh PDIP. Ia tidak ambil pusing dengan pemecatan tersebut dan menyebut kini hanya partai perseorangan."
PDIP Resmi Umumkan Pemecatan Jokowi, Gibran dan Bobby	CNN Indonesia	16-12-2024	"PDIP mengumumkan secara resmi pemecatan Presiden ketujuh Joko Widodo, Wakil Presiden Gibran Rakabuming Raka, dan Bobby Nasution dari keanggotaan partai. Pengumuman pemecatan itu disampaikan oleh Ketua DPP PDIP Bidang Kehormatan Partai Komarudin Watubun ditemani sejumlah Ketua DPP DPP PDIP lain, mulai dari Bambang Wuryanto, Said Abdullah, hingga Olly Dondokambey.Lihat Juga :Prabowo, Gibran, hingga Jokowi Hadiri Pernikahan Putri Zulhas""Saya Komarudin Watubun Ketua Bidang kehormatan PDI Perjuangan bersama ini tanggal 16 Desember 2024 saya mendapat perintah langsung dari ketua umum PDIP untuk mengumumkan secara resmi sesuai AD ART partai di depan seluruh jajaran ketua DPD partai seluruh Indonesia,"" kata Komar dalam siaran video yang diterima CNNIndonesia.com.""DPP partai akan mengumumkan SK pemecatan terhadap saudara Joko Widodo, Gibran Rakabuming Raka, dan Bobby Nasution serta 27 anggota lain yang kena pemecatan,"" imbuhnya.SK Pemecatan itu tertuang dalam SK Nomor 1649/KPTS/DPP/XII/2024 tentang pemecatan Jokowi dari keanggotaan PDIP.""Menetapkan, memberi sanksi pemecatan kepada Jokowi dari keanggotaan PDIP,"" ucap Komar membacakan surat keputusan itu.PDIP dengan demikian juga melarang Jokowi untuk melakukan kegiatan atau menduduki jabatan apapun atas nama PDIP. SK juga menegaskan sejak surat itu, PDIP tak memiliki hubungan apapun dengan Jokowi.""Empat, DPP PDIP akan mempertanggungjawabkan SK ini pada Kongres yang akan datang,"" ucap Komar.Lihat Juga :Idrus Marham soal Jokowi Gabung Golkar: Kita Terbuka Bagi Siapapun"
Prabowo, Gibran, hingga Jokowi Hadiri Pernikahan Putri Zulhas	CNN Indonesia	15-12-2024	Presiden Prabowo Subianto, Wakil Presiden Gibran Rakabuming Raka hingga Presiden Ke-7 RI Joko Widodo (Jokowi) menghadiri pernikahan anak dari Menteri Koordinator Bidang Pangan Zulkifli Hasan, yakni Putri Zulhas, di Jakarta, Sabtu (14/12).Putri Zulhas menikah dengan aktor sekaligus politikus Zumi Zola.Lihat Juga :Menteri Kebudayaan Fadli Zon Akan Revisi Catatan Sejarah IndonesiaTampak pada tayangan langsung di akun YouTube Rans Entertainment di Jakarta, Sabtu malam, Jokowi hadir lebih dulu bersama dengan istri Iriana Joko Widodo.Jokowi mengenakan setelan jas, sedangkan Iriana mengenakan kebaya krem.Usai memberikan ucapan selamat keduanya langsung berfoto bersama dengan dua mempelai dan keluarga.Setelah kedatangan Jokowi, beberapa menit setelahnya giliran Wapres Gibran Rakabuming tiba beserta istri Selvi Ananda dan kedua anaknya yaitu Jan Ethes Srinarendra serta La Lembah Manah.Gibran mengenakan setelan jas dan Selvi mengenakan kebaya berwarna biru tua. Sementara Jan Ethes mengenakan jas abu-abu muda dan Le Lembah Manah mengenakan gaun hitam.Adapun tidak lama setelah Gibran tiba, Presiden RI Prabowo Subianto juga tampak hadir dalam acara resepsi tersebut.Lihat Juga :Anak Diduga Picu Pemukulan Dokter Koas, IG BPJN Kalbar Diserbu NetizenPrabowo hadir mengenakan setelan jas biru tua. Prabowo ditemani Sekretaris Kabinet Teddy Indra Wijaya.Tidak hanya ketiga tokoh, tampak pula hadir Wakil Presiden Ke-10 dan Ke-12 Jusuf Kalla beserta istri Mufidah Jusuf Kalla, serta para menteri Kabinet Merah Putih dan sejumlah politisi.Ada juga sejumlah menteri kabinet yang bertindak selaku among tamu mengenakan seragam biru muda.Resepsi pernikahan Putri Zulhas dan Zumi Zola tampak berlangsung meriah. Putri dan Zumi sebelumnya telah menikah di Masjid Nabawi, Madinah 5 Desember lalu.
Idrus Marham soal Jokowi Gabung Golkar: Kita Terbuka Bagi Siapapun	CNN Indonesia	14-12-2024	"Wakil Ketua Umum DPP Partai Golkar Idrus Marham menyebut partainya terbuka untuk siapapun yang ingin bergabung termasuk Presiden ke-7 RI Joko Widodo (Jokowi).Idrus menegaskan Golkar akan menerima secara terbuka siapa saja yang ingin menjadi anggota dengan catatan memiliki niat yang sama untuk memperkuat partai.Lihat Juga :Andra Soni Temui Prabowo di Istana usai Menang Pilgub Banten""Partai ini adalah partai terbuka, siapapun yang mau masuk Golkar alhamdulillah kita terima secara terbuka dengan catatan niat yang sama untuk memperkuat Partai Golkar,"" ujarnya kepada wartawan, dikutip Sabtu (14/12).Idrus mengatakan siapapun yang ingin bergabung dengan partainya haruslah memiliki pemikiran untuk memperkuat posisi Golkar sebagai partai utama di Indonesia.""Niat yang sama untuk memperkuat posisi Golkar sebagai partai utama di Republik ini dalam rangka menentukan arah pembangunan Indonesia maju menuju Indonesia emas 2045,"" katanya.Beberapa waktu lalu, Sekjen PDI Perjuangan (PDIP) Hasto Kristiyanto menyatakan Jokowi dan keluarganya sudah tidak lagi menjadi bagian dari partai. Seiring dengan itu, sejumlah partai mengaku terbuka jika Jokowi ingin bergabung, termasuk Golkar.Lihat Juga :ANALISISKe Mana Jokowi Akan Berlabuh Usai dari PDIP?Jokowi pun mengaku Golkar sudah berkomunikasi mengenai keanggotaannya di partai pimpinan Bahlil Lahadalia itu. Namun ia mengaku belum memutuskan untuk bergabung dengan Partai Golkar.""Ya komunikasi ada. Tapi belum (bergabung),"" kata Jokowi saat ditemui awak media di kediamannya di Kelurahan Sumber, Kecamatan Banjarsari, Solo, Jawa Tengah Senin (9/12)."
Mengintip Kekayaan Mochtar Riady, Bos Lippo Group yang Kunjungi Jokowi	CNN Indonesia	13-12-2024	"Pendiri Lippo Group Mochtar Riady mengunjungi kediaman Presiden RI ke-7 Joko Widodo (Jokowi) di Solo, Jawa Tengah.Momen pertemuan tersebut dibagikan oleh Jokowi melalui akun Instagramnya.""Saya menerima kehadiran Bapak Mochtar Riady, Bapak James Riady, Bapak John Riady beserta keluarga di kediaman,"" tulis Jokowi dalam keterangan unggahannya.Jokowi juga menyampaikan rasa terima kasih atas kunjungan tersebut, terutama kepada Mochtar Riady yang tetap menyempatkan waktu di usianya yang ke-95 tahun.Lihat Juga :Jokowi Terima Kunjungan Bos Lippo Group Mochtar Riady di Solo""Khususnya Bapak Mochtar Riady yang di usia ke 95 tahun masih sehat dan berupaya untuk mampir ke Solo. Terima kasih atas kedatangannya, saya sangat menghargai silaturahmi ini,"" ujar Jokowi.Lantas apa berapa harta kekayaan dan darimana sumber kekayaan Mochtar Riady?Mengutip Forbes, Mochtar Riady dan keluarganya memiliki harta kekayaan senilai US$2,25 miliar atau Rp36,04 triliun (kurs Rp16.021 per dolar AS. Ia menempati posisi ke-25 dalam daftar orang terkaya di Indonesia yang dikeluarkan Forbes pada 11 Desember lalu.[Gambas:Instagram]Harta Mochtar Riady berasal dari Lippo Group yang kini dijalankan oleh anaknyanya, James Riady dan Stephen Riady. Saat ini, bisnis Lippo Group meliputi real estat, ritel, perawatan kesehatan, media, dan pendidikan.Beberapa sektor usaha dari Lippo Group di antaranya perumahan Lippo Karawaci dan pusat perbelanjaan Lippo Malls serta Matahari Department Store.Lihat Juga :BI Respons Viral Warga Tukar Uang Logam DitolakDi bidang perhotelan, Lippo Group mempunyai Aryaduta Hotels yang tersebar di berbagai kota.Pada sektor kesehatan, Lippo memiliki jaringan rumah sakit Siloam Hospital.[Gambas:Video CNN]"
VIDEO: Idrus Marham Tanggapi Kabar Jokowi Jadi Kader Golar	CNN Indonesia	13-12-2024	Presiden ke 7 RI Joko Widodo disebut-sebut akan bergabung dengan Partai Golkar usai dikeluarkan dari PDIP. Bahkan petinggi DPP Golkar, Derek Loupatty sempat menyebut Jokowi telah menjadi anggota kehormatan Golkar.Wakil Ketua DPP Golkar Idrus Marham menyebut, Partai Golkar terbuka terhadap siapapun yang hendak bergabung, selama sejalan dengan nilai partai.
Jokowi Terima Kunjungan Bos Lippo Group Mochtar Riady di Solo	CNN Indonesia	13-12-2024	"Presiden RI ke-7 Joko Widodo (Jokowi) menerima kunjungan pendiri Lippo Group Mochtar Riady bersama keluarga di kediamannya di Solo, Jawa Tengah.Pertemuan tersebut dibagikan Jokowi melalui unggahan di akun Instagram pribadinya, @jokowi, pada Jumat (13/12).Dalam foto yang diunggah, Jokowi terlihat duduk berhadapan dengan keluarga Riady di sebuah meja panjang. Keluarga Mochtar Riady tampak kompak mengenakan busana bertema batik.""Saya menerima kehadiran Bapak Mochtar Riady, Bapak James Riady, Bapak John Riady beserta keluarga di kediaman,"" tulis Jokowi dalam keterangan unggahannya.Lihat Juga :Daftar 3 Konglomerat Terdepak dari Jajaran 50 Orang Terkaya RI 2024Jokowi menyampaikan rasa terima kasih atas kunjungan tersebut, terutama kepada Mochtar Riady yang tetap menyempatkan waktu di usianya yang ke-95 tahun.""Khususnya Bapak Mochtar Riady yang di usia ke 95 tahun masih sehat dan berupaya untuk mampir ke Solo. Terima kasih atas kedatangannya, saya sangat menghargai silaturahmi ini,"" ujar Jokowi.Mochtar Riady adalah pendiri Lippo Group, konglomerasi bisnis yang kini dijalankan oleh putranya, James dan Stephen Riady. Grup ini mencakup berbagai sektor industri, termasuk properti, perbankan, kesehatan, pendidikan, dan ritel.[Gambas:Photo CNN]Dikutip dari laman resmi Lippo Group, Mochtar memulai usahanya pada usia 22 tahun dengan membuka toko sepeda di Jakarta pada 1954. Ia kemudian beralih ke dunia perbankan dan mendirikan Lippo Bank pada 1992 bersama Hasjim Ning, dengan dukungan Liem Sioe Liong, pendiri Grup Salim.Lippo Bank mampu bertahan dari krisis finansial Asia pada 1997 dan terus berkembang, mendorong Mochtar membangun Lippo Group menjadi salah satu konglomerasi bisnis paling disegani di Asia Pasifik.[Gambas:Video CNN]"
