article_title	article_author	article_publication_date	article_content
Jokowi Atur Soal Bayar Tol Tanpa Berhenti, Begini Lengkapnya	Angga Sukmawijaya	25-05-2024	"Proyek 
Beleid tersebut diteken Presiden 
Adapun proyek MLFF baru saja ditetapkan menjadi proyek strategis nasional (PSN) terbaru pada 2024. Proyek ini belum kunjung dioperasikan secara komersial dan masih diuji coba terbatas di Tol Bali-Mandara.
Pada pasal 67 ayat 2 beleid tersebut, proyek MLFF disebut dengan teknologi nontunai nirsentuh nirhenti dan termasuk dalam sistem pengumpulan tol secara elektronik yang dilaksanakan oleh Menteri PUPR.
""Dalam hal pelaksanaan pengumpulan Tol dengan teknologi nontunai nirsentuh nirhenti dilaksanakan oleh Menteri, Badan Usaha dapat dikenai biaya layanan,"" bunyi Pasal 67 ayat (3) PP No 23 Tahun 2024, dikutip kumparan Sabtu (25/5).
Beleid tersebut juga mengatur kewajiban Pengguna Jalan Tol terkait MLFF. Pada Pasal 105 ayat 2 disebutkan pada saat sistem teknologi nontunai nirsentuh nirhenti telah diterapkan, pengguna jalan tol wajib mendaftarkan kendaraannya melalui aplikasi sistem teknologi nontunai nirsentuh nirhenti yang disetujui menteri.
Adapun ketentuan denda terhadap pengguna jalan tol diatur dalam Pasal 105 ayat 3, pertama yaitu pada saat sistem teknologi nontunai nirsentuh nirhenti belum diterapkan dan gardu tol keluar tidak dapat membaca atau mendeteksi asal gerbang pengguna jalan tol.
""Terhadap pengguna jalan tol dikenakan denda sebesar 2 kali tarif tol jarak terjauh pada 1 ruas jalan tol atau sekelompok ruas jalan tol dengan sistem tarif total jarak tempuh kepada badan usaha,"" bunyi Pasal 105 ayat 3.
Denda sebagaimana dimaksud pada ayat 3 tersebut tidak diberlakukan terhadap Pengguna Jalan Tol, dalam hal terdapat bukti masuk dari gerbang asal atau terdapat kesalahan yang tidak disebabkan oleh Pengguna Jalan Tol.
Sementara pada Pasal 105 ayat 5, saat sistem teknologi nontunai nirsentuh nirhenti telah diterapkan, pengguna jalan tol yang tidak membayar tol sebagaimana dimaksud pada ayat 1 akibat dari kesalahan pengguna Jalan tol, dikenai denda administratif secara bertingkat, dengan ketentuan:
a. denda administratif tingkat I dikenakan sebesar 1 kali tarif tol yang harus dibayar apabila Pengguna Jalan Tol tidak melakukan pembayaran tol sebagaimana dimaksud pada ayat 1 dalam jangka waktu 2x24 jam terhitung sejak pemberitahuan pelanggaran diterima;
b. denda administratif tingkat II dikenakan sebesar 3 kali tarif Tol yang harus dibayar apabila Pengguna Jalan Tol tidak melakukan pembayaran tol dan denda administratif dalam jangka waktu 10x24 jam terhitung sejak Pengguna Jalan Tol tidak mematuhi kewajibannya sebagaimana dimaksud pada huruf a; dan
c. denda administratif tingkat III dikenakan sebesar 10 kali tarif tol yang harus dibayar dan pemblokiran surat tanda nomor kendaraan (STNK) apabila pengguna jalan tol tidak melakukan pembayaran Tol dan denda administratif dalam jangka waktu lebih dari 10x24 jam terhitung sejak Pengguna Jalan Tol tidak mematuhi kewajibannya sebagaimana dimaksud pada huruf b.
Dalam hal pengguna jalan tol tidak mendaftarkan kendaraan bermotor yang digunakannya dalam sistem teknologi nontunai nirsentuh nirhenti sebagaimana dimaksud pada ayat 2 dan tidak membayar Tol sebagaimana dimaksud pada ayat 1, otomatis dikenakan denda tingkat III sebagaimana dimaksud pada ayat 6 huruf c.
Berdasarkan Pasal 105 ayat 9, pendapatan yang bersumber dari denda administratif sebagaimana dimaksud pada ayat 3 dapat merupakan penerimaan negara bukan pajak.
Berikut aturan legkapnya:"
Presiden Jokowi Serahkan 6 Gelar Pahlawan Nasional	Ahmad Romadoni	10-11-2023	"Memperingati Hari Pahlawan Nasional, Presiden Jokowi menyerahkan gelar pahlawan kepada 6 tokoh, Jumat (10/11).
Pantauan di lokasi, upacara penyerahan gelar dimulai pukul 09.50 WIB. Hadir juga dalam acara ini Menko Polhukam Mahfud MD, Menteri Agama Yaqut Cholil Qoumas, Menteri Investasi Bahlil Lahadalia, dan Menpora Dito Ariotedjo.
Hadir pula Wakil Ketua MPR RI Lestari Moerdijat, Wakil Ketua MPR Yandri Susanto, dan Hakim MK Arsul Sani. Serta Panglima TNI Yudo Margono dan Kapolri Listyo Sigit Prabowo.
Acara dimulai dengan menyanyikan lagu kebangsaan Indonesia Raya dan mengheningkan cipta. Kemudian, Sekretaris Militer membacakan Keputusan Presiden Nomor 115-TK-Tahun-2023 tertanggal 6 November 2023 tentang Penganugerahan Pahlawan Nasional.
Keenam tokoh yang diberikan gelar pahlawan nasional adalah:
1. Ida Dewa Agung Jambe dari Bali;
2. Bataha Santiago dari Sulawesi Utara;
3. Muhammad Tabrani dari Jawa Timur;
4. Ratu Kalinyamat dari Jawa Tengah;
5. K.H Abdul Chalim dari Jawa Barat;
6. K.H Ahmad Hanafiah dari Lampung."
Didatangi Prabowo, Warga Cilincing Berharap Program Jokowi Dilanjutkan	Tim kumparan	31-12-2023	"Capres nomor urut 02, Prabowo Subianto, blusukan ke Kampung Sawah, Cilincing, Jakarta Utara, Sabtu (30/12). Salah satu warga, Nining Yunani (67) mengaku kaget rumahnya didatangi Prabowo.
""Pas sampe depan, wah ada Prabowo, alhamdulillah. Tiba-tiba, enggak disangka-sangka deh. Namanya kita orang kayak gini,"" kata Nining di lokasi.
Meski senang, Nining menyebut dirinya tidak bisa banyak berinteraksi dengan Prabowo. Sebab saat Prabowo menghampiri rumahnya, warga yang antusias terus mengerumuninya.
""Sebenarnya bapak mau naik ke sini (rumah Nining), tapi diserbu langsung. Bapak bilang 'Assalamualaikum, Ibu', eh diserbu lagi,"" ucapnya.
Sementara itu, warga lainnya, Adi, berkesempatan berbincang dengan Prabowo. Saat itu ia langsung menyampaikan keluhannya soal sulitnya air bersih kepada Prabowo.
Ia melanjutkan, setelah menjelaskan permasalahan, Prabowo berjanji akan membantu memecahkan masalah tersebut. Mendengar hal itu, Adi sampai meneteskan air mata haru.
""Pas saya lihat, lah mukanya si bapak. Saya bilang 'Mah, itu bapak, saya bilang. Pak Prabowo'. Sampai terharu saya. Saya bilang 'Pak mimpi apa saya semalam, kok bisa didatangi bapak',"" tuturnya
Adi berharap bila Prabowo kelak menjadi presiden, maka nasib rakyat kecil sepertinya akan menjadi prioritas utama. Ia juga berharap Prabowo bisa melanjutkan program-program Jokowi.
""Semoga sesuai dengan yang bapak ucapkan, mau ngelanjutin program-programnya Pak Jokowi. Mudah-mudahan seperti yang saya harapkan untuk masyarakat kecil,"" tutup Adi.
(LAN)"
Jazilul Fawaid: Kabinet Jokowi 2014-2019 Punya Banyak Masalah	Annisa Thahira Madina	16-11-2023	"Wakil Ketua Umum PKB Jazilul Fawaid menilai, kabinet Presiden Jokowi pada 2014-2019 bermasalah. Menurutnya, saat itu 'gerbong' dan 'lokomotif' tak searah karena berbagai faktor.
Hal ini diungkap Jazilul saat bicara soal posisi PKB yang mengusung konsep perubahan di Pilpres 2024, namun masih ada di kabinet Jokowi. 
Jazilul memandang beda arah anggota koalisi tak selalu berujung mundur dari kabinet, bila dikaitkan dengan kabinet 2014-2019 yang bermasalah.
""Koalisi yang dibangun oleh Pak Jokowi, pemerintahan 2014-2019, itu pandangan saya pribadi, itu enggak jelas formatnya sebenarnya,"" kata Jazilul dalam
""Jadi enggak kontekstual dianggap keluar-masuk atau apa. Yang jelas kemudian kabinet di 2014-2019 itu banyak masalah,"" imbuh dia.
Jazilul mengatakan masalah utama di kabinet Jokowi pada 2014-2019 paling banyak berkaitan dengan hukum.
""Iya 2014-2019, kan kan kemudian banyak masalah kan yang dihadapi oleh para menteri ini, yang sesungguhnya, ya masalah hukum utamanya. Nah, saya melihatnya memang kemudian tidak kondusif sebagai bagian dari gerbong,"" ujar Jazilul.
""Jadi kadang kepalanya ke mana, gerbongnya ke mana akhirnya. Ini bukan soal gerbong tidak ikut lokomotifnya, tapi memang kemudian tidak terkoordinir gerbong itu,"" lanjut dia.
Sebab itu, kembali soal posisi PKB, Jazilul mengatakan pihaknya akan tetap ada di kabinet Jokowi. Biar kini punya arah berbeda, menurutnya tetap perlu dilanjutkan manfaat dari 'gerbong' yang pernah dirangkai bersama.
""Begini, itu kan hasil kerja kita. Jadi rangkaian gerbong itu dirangkai bersama. Nah, sekarang arahnya berbeda kan. Ya selama kita bisa manfaat di situ, kita enggak akan tinggalkan itu hasil kerja kita,""
""Jadi maksudnya (pertanyaan) Gus Ipang kenapa enggak keluar dari kabinet kan? (Bagi PKB) itu bukan pilihan. Bukan pilihan,""
Jazilul lalu menyinggung partai lain yang saat ini masih tetap harus di kabinet meski beda arah dengan Jokowi jelang Pilpres 2024.
""(NasDem) sama. Semuanya, PDIP juga sama,"" tandas dia."
Mulai Ngantor di IKN, Jokowi Langsung Sidang Kabinet Perdana?	Ema Fitriyani	28-07-2024	"Presiden 
Jokowi mengatakan akan menggelar sidang kabinet di IKN, tapi masih menunggu para menteri pulang dari ajang Olympic di Paris. Dia ingin semua menteri hadir dalam rapat perdana di IKN. 
""Rapat terbatasnya, nanti kalau semua menteri sudah ada ke Tanah Air. Karena masih banyak yang di Paris,"" ujarnya saat kunjungan kerja di IKN, Penajam Paser Utara, Kalimantan Timur, pada Minggu (28/7).
Terkait infrastruktur di IKN, Jokowi memastikan fasilitas dasar sudah masuk dan beroperasi di Istana IKN. Jadi tak ada lagi keraguan untuk menginap di sana. 
Dia juga menjajal jalan tol di IKN dengan bermotor ria bersama para artis mulai dari Raffi Ahmad hingga Gading Marten."
Ganjar soal Jokowi Boleh Kampanye: Mengkhawatirkan, Turunkan Kualitas Demokrasi	Fachrul Irwinsyah	28-01-2024	"Capres 03 
Politisi PDIP itu ingin Jokowi tetap netral seperti seruannya kepada para ASN, TNI dan Polri.
""Boleh [presiden kampanye] harus izin dan harus cuti, sebenarnya ketentuan itu berlakunya hanya untuk presiden yang mau maju lagi, yang 
Ganjar khawatir jika Jokowi ikut berkampanye maka Pemilu tidak berjalan baik. Kualitas demokrasi bisa turun.
""Apakah kemudian dibalikkan dengan 
Sebelumnya Jokowi mengungkapkan presiden dan menteri boleh kampanye dan memihak saat menerima pesawat Super Hercules C-130J-30 di Pangkalan TNI AU Halim Perdanakusuma, Jakarta Timur, Rabu (24/1). Ia menyampaikan itu di samping Prabowo Subianto yang hadir sebagai Menteri Pertahanan.
""Presiden itu boleh, loh, kampanye. Presiden itu boleh, loh, memihak. Boleh. Tapi yang paling penting waktu kampanye tidak boleh menggunakan fasilitas negara. Boleh,"" kata Jokowi.
Pernyataan Jokowi menuai polemik. Sebab netralitas Jokowi sudah lama jadi sorotan. Ia secara tidak langsung selalu menunjukkan mendukung Prabowo yang maju Pilpres 2024 bersama putra sulung Jokowi, Gibran Rakabuming Raka.
Jokowi kemudian menjelaskan pernyataannya di Pangkalan TNI AU Halim Perdanakusuma hanya untuk menjawab pertanyaan soal menteri yang boleh kampanye. Ia hanya ingin menjelaskan soal aturannya.
Menurutnya aturan presiden berkampanye tertuang dalam Pasal 299 dan Pasal 281 UU Pemilu.
""Seperti yang saya sampaikan, ketentuan mengenai UU Pemilu, jangan ditarik ke mana-mana,"" kata Jokowi di Istana Kepresidenan, Jumat (26/1)."
Jokowi Batal Hadiri Acara OJK Terkait Gerakan Cerdas Keuangan	Moh Fajri	22-08-2024	"Presiden Joko Widodo (
Demo tersebut dilatarbelakangi salah satunya setelah Badan Legislatif (Baleg) DPR selesai membahas dan menyepakati revisi UU Pilkada. Revisi itu dinilai mengabaikan putusan MK, khususnya terkait batas usia calon kepala daerah dan ambang batas pencalonan di Pilkada.
Jokowi dijadwalkan hadir memberikan sambutan dalam acara peluncuran Gerakan Nasional Cerdas Keuangan. Namun pada saat acara peluncuran, Jokowi tak kunjung hadir. Hanya ada Menko Bidang Perekonomian Airlangga Hartarto yang datang mewakili pemerintah.
Airlangga sempat ditanya mengenai alasan Jokowi tidak hadir. Namun, ia tidak menjawabnya secara gamblang. Airlangga juga merespons terkait aksi demonstrasi hari ini.
“Kalau demo kan saya enggak tanganin. (Jokowi tidak hadir) mewakilkan ke saya,” kata Airlangga usai memberikan sambutan di acara OJK, Kamis (22/8).
Pada pagi hari ini, Jokowi menerima kedatangan Pengurus Besar Nahdlatul Ulama (PBNU) di Istana Negara, Jakarta. Ketua Umum PBNU, Yahya Cholil Staquf alias Gus Yahya, mengatakan pihaknya membahas konsesi tambang dan investasi di IKN.
Gus Yahya mengatakan, pertemuan hari ini merupakan inisiatif dari PBNU. ""Kita mau bicara soal konsesi tambang dan investasi di IKN nanti,"" ujar Gus Yahya kepada wartawan di Istana Negara, Kamis (22/8)."
Jokowi soal Kampanye: Saya Sudah Bolak-balik Diajak Kaesang	Wisnu Prasetiyo	29-01-2024	"Presiden Jokowi dan Menhan Prabowo Subianto makan bakso bersama usai menghadiri acara di Akmil Magelang, Senin (29/1) siang. Setelah makan, Jokowi bicara beberapa hal soal kondisi perpolitikan nasional. 
Pertama tentu soal Pilpres 2024. Jokowi sebelumnya bilang, Presiden boleh memihak dan kampanye sesuai UU Pemilu No.7 Tahun 2017.
Lantas, apakah Jokowi akan kampanye untuk paslon 02 Prabowo dan anaknya Gibran Rakabuming?
Jokowi tak tegas menjawab. Ia hanya menyebut berbicara sesuai UU.
""Wong ada pertanyaan, ya kan? Saya menyampaikan ketentuan Undang-undang saja sudah ramai,"" katanya kepada wartawan di Warung Bakso dan Mie Ayam Bandongan Pak Sholeh.
Jokowi pun tak menampik sudah diajak putra bungsunya yang juga Ketum PSI Kaesang Pangarep, untuk mengkampanyekan 02. Sama-sama berkeliling Indonesia.
""Oh iya, saya sudah diajak bolak-balik. Tapi sekali lagi, saya menyampaikan ketentuan Undang-undang saja, Undang-undang Pemilu saja sudah ramai ya,"" tutupnya.
Pada saat makan bakso turut mendampingi sejumlah influncer ada Raffi Ahmad dan Nagita Slavina.
Pantauan di lokasi, terlihat juga Atta Halilintar, Ria Ricis, hingga Rachel Vennya.
Sebelumnya, Jokowi sampai menunjukkan kertas bertuliskan isi UU Pemilu. Tepatnya pasal 281 dan 299. 
""Ini saya tunjukkin, UU Nomor 7 tahun 2017 jelas menyampaikan Pasal 299 bahwa presiden dan wakil presiden mempunyai hak melaksanakan kampanye. Jelas?"" ujarnya di Istana Kepresidenan, Jumat (26/1).
""Seperti yang saya sampaikan, ketentuan mengenai UU Pemilu, jangan ditarik ke mana-mana,"" sambungnya."
Ganjar Kecewa Jokowi, Gibran Sebut Tak Ada yang Ditinggal	Ahmad Romadoni	01-12-2023	"Cawapres nomor urut 3 Ganjar Pranowo mengaku kecewa dengan Presiden Jokowi. Sebab ia merasa kini ditinggal.
Pernyataan Ganjar ditanggapi pesaingnya yang juga anak sulung Presiden Jokowi, Gibran Rakabuming Raka. Cawapres nomor urut 2 itu memastikan tidak ada pihak yang ditinggal ayahnya itu.
""Enggak, enggak ada yang ditinggal,"" kata Gibran di sela kampanye di kawasan Penjaringan, Jakarta Utara, Jumat (1/12).
Ganjar menyampaikan rasa kecewanya kepada Jokowi dalam wawancara khusus program Info A1 kumparan. Sebab ia merasa dulu dekat dengan Jokowi namun kini ditinggal.
""Pasti kecewa. Karena kita dulu merangkai sebuah kebersamaan,"" kata Ganjar, dikutip Jumat (1/12).
Ganjar mengatakan, dialog dan diskusi panjang dengan Jokowi sudah sangat intens. Pembicaraan sudah sampai bagaimana Indonesia Emas 2045 bisa terwujud.
Bahkan, diskusi sampai pada siapa sosok yang akan melanjutkan pembangunan ini. Ganjar menyebut, dipilihnya dia juga bukan tanpa dinamika. Perencanaan sudah dibuat dengan baik tapi nyatanya berpisah juga.
""Proses ini yang kemudian buat kami ya kalau sudah direncanakan dengan baik terus kemudian tidak bisa kita lakukan bersama kan tidak mungkin kita tidak katakan tidak kecewa,"" jelas dia."
Pencatut Nama Jokowi yang Tipu Artis Fahri Azmi Tertangkap	Fachrul Irwinsyah	29-08-2021	"Satreskrim Polres Metro Jakarta Barat menangkap AH pelaku 
Kanit Reskrim Umum (Krimum) Polres Metro Jakarta Barat AKP Avrilendy mengatakan sebelum tertangkap, AH kerap berpindah tempat. Namun polisi mampu melacak keberadaannya di Sumatera Selatan.
""Tersangka kami amankan di salah satu rumah yang berada di kawasan Palembang, Sumatera Selatan,"" kata Avril dalam keterangannya, Minggu (29/8).
Avril menyebut usai ditangkap, AH langsung diterbangkan ke Jakarta. Ia dibawa ke Polres Metro Jakarta Barat untuk pemeriksaan lebih jauh.
""Pelaku kami bawa ke Mapolres Jakbar, untuk informasi lebih lanjut akan disampaikan saat rilis,"" singkat Avril.
Sebelum menangkap AH di Palembang, polisi sempat mendatangi rumah kontrakannya di Jakarta. Namun dia tidak berada di sana.
Dalam modusnya, pelaku mengaku sebagai pejabat yang akan menggantikan Menteri Kesehatan Terawan Agus Putranto kala itu, sekaligus utusan Presiden Jokowi.
Saat itu Fahri, dan AH bertemu di pesta ulang tahun temannya. Pelaku lalu mendekati Fahri dan memperlihatkan dokumen-dokumen negara yang belakangan dipastikan palsu. Pelaku juga sempat mengajak korban untuk berbisnis.
Kepada korban, pelaku mengaku sedang membutuhkan uang untuk dana talangan. Tanpa curiga, korban bersedia memberikan dana Rp 75 juta. Uang itu lalu dibawa kabur AH.
Fahri kemudian melaporkan AH ke Polda Metro Jaya atas dugaan penipuan pada 14 Juli 2021. Kasus itu lalu dilimpahkan ke Polres Metro Jakarta Barat."
Sri Mulyani Pamit Tak Lagi Pimpin KSSK Kabinet Jokowi	Moh Fajri	19-10-2024	"Menteri Keuangan 
Forum KSSK diketuai oleh Sri Mulyani, yang beranggotakan Gubernur Bank Indonesia Perry Warjiyo, Ketua Dewan Komisioner Otoritas Jasa Keuangan Mahendra Siregar, dan Ketua Dewan Komisioner LPS Purbaya Yudhi Sadewa.
""Ini adalah KSSK terakhir untuk format KSSK di bawah Presiden Jokowi dan Ma'ruf Amin. Jadi saya adalah Menkeu di bawah Pak Presiden Jokowi dan Ma'ruf makanya saya pamit bahwa sebagai Ketua KSSK,"" kata Sri Mulyani di Kantor Pusat Bank Indonesia, Jumat (18/10).
Sri Mulyani mengatakan kinerja tim KSSK yang saling mendukung dalam situasi yang dinilai banyak tekanan.  ""Dan kami terus saling mengisi, alhamdulilah hasilnya sampai sekarang baik tetap terjaga hingga sekarang,"" ujar Sri Mulyani.
Dia melanjutkan, pertemuan KSSK di Januari 2025 berada di bawah kepemimpinan Prabowo-Gibran. Dia menitipkan KSSK kepada pemerintah baru.
""Saya titip dijaga terus dengan KSSK yang baru jangan ada perubahan dari sisi hubungan yang baik dan kemudian kita telah menjaga Indonesia di tengah situasi global yang luar biasa sangat berubah,"" tutur Sri Mulyani.
Prabowo sudah memanggil calon menteri yang akan membantunya di kabinet periode 2024-2029. Sri Mulyani menjadi salah satu yang dipanggil oleh Prabowo dan akan ditugaskan kembali menjadi Menteri Keuangan."
Harga BBM Bakal Naik Bulan Depan? Ini Kata Jokowi	Ema Fitriyani	27-05-2024	"Presiden 
Beberapa faktor yang dicek mulai dari harga minyak dunia hingga pergerakan nilai tukar rupiah saat ini. Dia tidak ingin keputusan ini terburu-buru. 
""Semuanya dilihat fiskal negara. Mampu atau tidak mampu, kuat atau tidak kua. Semua akan dihitung, semua akan dilakukan lewat pertimbangan-pertimbangan yang matang karena itu menyangkut hajad hidup orang banyak,"" katanya di Inaugurasi GP Ansor di Jakarta, Senin (20/5). 
Sebelumnya Menteri Energi dan Sumber Daya Mineral (ESDM), Arifin Tasrif, mengatakan evaluasi harga BBM harus kembali dilakukan dengan mempertimbangkan kenaikan harga minyak mentah imbas eskalasi konflik Iran dan Israel. Penyesuaiannya kemungkinan mulai Juni 2024.
Dia mengatakan melakukan evaluasi harga BBM harus kembali dilakukan denganmempertimbangkan kenaikan harga minyak mentah imbas eskalasi konflik Iran dan Israel.
""Kemarin sudah kita bahas di rapat, jadi kita masih nahan sampai Juni kita upayakan dengan stok yang ada. Nah selesai Juni memang harus ada (evaluasi). Kalau ini tidak berkesudahan konflik kan harus ada langkah yang pas,"" ujar Arifin saat Halal bi Halal bersama media, Jumat (19/4)."
Prospek Pengusutan Pelanggaran Jokowi	Mohammad Isa Gautama	01-12-2024	"SELAMA dua periode pemerintahannya, banyak kebijakan dan tindakan Joko Widodo menuai kritik publik, terutama dalam kaitannya dengan prinsip transparansi dan demokrasi. Isu yang kerap menjadi sorotan bukan hanya soal keberpihakan dan campur tangan politik, tetapi juga pelanggaran-pelanggaran potensial yang mencakup ranah hukum, ekonomi, dan kebijakan publik.
Dari sudut pandang teori hegemoni, Gramsci (1971) menyoroti bagaimana kekuasaan seringkali disamarkan melalui kepemimpinan yang tampak seolah-olah mengabdi pada rakyat, padahal sebenarnya ia mengkonsolidasi kekuasaan demi agenda politik tertentu. Kasus-kasus yang mencuat di era pemerintahan Jokowi tampaknya memperlihatkan kecenderungan hegemoni ini, terutama ketika elemen kontrol terhadap hukum dan media dilibatkan untuk menjaga citra politik tertentu.
Berbagai Pelanggaran
Misalnya, kebijakan yang dikeluarkan Mahkamah Konstitusi (MK) dalam menegakkan Undang-Undang Pemilu yang baru, yang mengizinkan mantan presiden atau wakil presiden mencalonkan anak atau keluarga dekat, sangat kental dinilai sebagai langkah yang mendukung oligarki dan politik dinasti.
Perubahan UU Pemilu ini, yang disahkan di tengah kontroversi dan penolakan publik, menunjukkan dinamika kekuasaan yang tidak hanya mengabaikan suara rakyat tetapi juga seakan mendukung agenda politik tertentu, yang dalam teori politik disebut sebagai bentuk ‘pemanipulasian demokrasi’ (democratic manipulation). Pengaruh keputusan ini memperlihatkan kecenderungan konsolidasi kekuasaan dalam lingkaran politik yang tertutup dan terkooptasi, sehingga suara publik dan prinsip meritokrasi dalam politik menjadi terpinggirkan.
Di sisi lain, janji politik Jokowi mengenai pengembangan mobil Esemka yang digadang-gadang sebagai mobil nasional dan simbol kemandirian teknologi, pada kenyataannya tidak sesuai dengan ekspektasi publik. Esemka yang awalnya dijanjikan sebagai karya anak bangsa, faktanya sebagian besar komponennya berasal dari produk asing, dan wacana mobil ini pun menghilang seiring waktu.
Kekecewaan masyarakat terhadap proyek ini sejalan dengan teori Disonansi Kognitif (Cognitive Dissonance) dalam psikologi sosial yang menjelaskan bagaimana kontradiksi antara janji dan realisasi menyebabkan ketidakpuasan publik. Hal ini berdampak negatif terhadap persepsi publik terhadap kredibilitas Jokowi, dan memperlihatkan bagaimana kebijakan yang dibangun dengan semangat nasionalisme dapat berakhir sebagai alat politik belaka.
Poin lain yang juga tak kalah mencuat adalah terkait keberadaan kasus-kasus hukum yang dianggap melindungi lingkar kekuasaan. Sebagai contoh konkrit, kasus-kasus terkait korupsi yang melibatkan orang-orang dekat Jokowi atau pejabat di kementerian tertentu seringkali mandek dalam proses hukum atau mendapatkan perhatian minim dari penegak hukum. Teori ‘State Capture’ dalam ekonomi politik menjelaskan bahwa regulasi dan institusi hukum dapat dimanipulasi oleh pihak-pihak yang berkuasa untuk melindungi kepentingan mereka (Winters, 2011).
Hal ini mencerminkan bahwa bukannya hukum ditegakkan secara adil dan imparsial, hukum justru kerap melayani mereka yang berada di posisi kekuasaan. Dampak lebih jauh, seperti yang dijelaskan dalam teori ketergantungan (Dos Santos, 1970), negara cenderung tunduk pada kepentingan elite yang mendominasi sumber daya, yang berpotensi menggerogoti kedaulatan kebijakan publik.
Selain itu, tekanan terhadap kebebasan berekspresi juga meningkat selama era Jokowi. Beberapa aktivis dan tokoh oposisi mengalami kriminalisasi atas dasar kritik terhadap pemerintah. UU ITE digunakan untuk membungkam mereka yang vokal terhadap kebijakan pemerintah. Fenomena ini mendukung pendapat bahwa ada upaya sistematis untuk mengontrol narasi publik dan menekan suara-suara yang kritis.
Konsep ‘Soft Authoritarianism’ dalam teori politik modern menjelaskan bagaimana pemerintahan menggunakan alat-alat hukum yang sah secara formal untuk mencapai kontrol otoritarian tanpa terlihat represif. Strategi ini secara sistematis membatasi kebebasan berekspresi dan memperlihatkan bahwa dalam demokrasi pun, tindakan otoritarianisme dapat dilakukan dengan pendekatan legalistik.
Lebih jauh, pembangunan infrastruktur yang masif selama masa pemerintahan Jokowi, meskipun banyak menuai pujian, juga dianggap sebagai pedang bermata dua. Pengadaan infrastruktur besar-besaran ini menyebabkan utang negara meningkat tajam, menimbulkan kekhawatiran mengenai keberlanjutan ekonomi dalam jangka panjang. Selain itu, proyek-proyek ini memicu spekulasi bahwa sebagian besar kontrak dan anggaran infrastruktur diarahkan ke perusahaan-perusahaan yang terkait dengan lingkaran elite politik.
Proyek infrastruktur yang diproyeksikan menguntungkan masyarakat, justru memberikan keuntungan lebih besar kepada segelintir perusahaan dan mengesampingkan dampak sosial-ekonomi masyarakat sekitar. Hal ini kembali memperlihatkan ketidakseimbangan antara tujuan pembangunan dan implementasinya, yang menurut teori ketergantungan ekonomi dapat memperlemah kemandirian suatu negara dengan ketergantungan yang semakin besar terhadap utang.
Menakar Prospek
Pada akhirnya, prospek pengusutan pelanggaran-pelanggaran ini terlihat tidak terlalu cerah dalam waktu dekat. Kekuasaan eksekutif yang kuat, dengan dukungan dari lembaga-lembaga legislatif dan peradilan yang berafiliasi dengan pemerintah, membuat reformasi dan pengawasan atas kebijakan dan tindakan pemerintah lebih sulit dilakukan. Kita berharap peran media dan tekanan dari masyarakat sipil dapat terus mendorong transparansi dan akuntabilitas pemerintahan, termasuk mengusut kasus-kasus pelanggaran pemerintahan sebelumnya. Namun, tanpa dukungan hukum yang tegas dan independen, upaya pengusutan berbagai kasus ini akan selalu menemui hambatan.
Hambatan terbesar dalam mengusut kasus-kasus pelanggaran kebijakan Jokowi adalah kuatnya kontrol politik terhadap lembaga penegak hukum dan pengawas. Meskipun ada mekanisme demokrasi yang tersedia, kekuatan eksekutif yang begitu dominan di bawah pemerintahan baru, yang notabene masih terlalu kentara nuansa jejak pengaruh Jokowi, sangat berpotensi menyebabkan semakin menyempitnya jalan untuk mengusut pelanggaran-pelanggaran Jokowi. Selain itu, kedekatan para oligarki dengan kekuasaan memperkuat pengaruh mereka dalam menentukan arah kebijakan strategis. Konstelasi ini diperkuat dengan semakin melemahnya kontrol di parlemen (disebabkan nyaris ketiadaan oposisi) dan derasnya dukungan media arus utama terhadap pemerintah.
Meskipun demikian, teori perlawanan Antonio Gramsci tentang hegemoni dan oposisi kultural menyatakan bahwa kelompok masyarakat yang memiliki kesadaran kritis tetap dapat memicu perubahan, terutama melalui perlawanan kolektif dan konsolidasi media independen (Gramsci, 1971). Tekanan publik yang berkelanjutan dapat menjadi salah satu cara untuk menuntut pertanggungjawaban pemerintah Jokowi atas berbagai pelanggaran yang telah dilakukkannya
. Resepnya, masyarakat harus senantiasa ‘siuman’ agar kekuasaan tidak disalahgunakan untuk kepentingan pribadi segelintir elite politik.[*]"
